,filename,class,width,height,frames_per_second,num_frames,num_roles_in_video,class_selected(count>20),selected
205,how_to_do_a_cartwheel_cartwheel_f_cm_np1_ri_med_0.avi,cartwheel,320,240,30.0,90,3.0,0,False
206,jenny_~_rad_cartwheel_f_cm_np1_ri_med_0.avi,cartwheel,320,240,30.0,74,4.0,0,False
207,lea_kann_radschlag_cartwheel_f_cm_np1_ri_med_0.avi,cartwheel,320,240,30.0,91,2.0,0,False
208,park_cartwheel_f_cm_np1_ba_med_0.avi,cartwheel,320,240,30.0,79,4.0,0,False
209,turnles!!_cartwheel_f_cm_np1_ri_med_0.avi,cartwheel,320,240,30.0,62,16.0,0,False
210,turnles!!_cartwheel_f_cm_np1_ri_med_1.avi,cartwheel,320,240,30.0,56,2.0,0,False
211,turnles!!_cartwheel_f_cm_np1_ri_med_3.avi,cartwheel,320,240,30.0,80,7.0,0,False
212,turnles!!_cartwheel_f_cm_np1_ri_med_4.avi,cartwheel,320,240,30.0,80,10.0,0,False
213,turnles!!_cartwheel_f_cm_np1_ri_med_6.avi,cartwheel,320,240,30.0,53,6.0,0,False
214,96-_Torwarttraining_1_catch_f_cm_np1_le_bad_0.avi,catch,320,240,30.0,62,11.0,1,False
215,Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_le_goo_0.avi,catch,320,240,30.0,39,2.0,1,False
216,Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_ri_med_1.avi,catch,320,240,30.0,41,1.0,1,True
217,Ballfangen_catch_u_cm_np1_fr_goo_0.avi,catch,320,240,30.0,54,3.0,1,False
218,Ballfangen_catch_u_cm_np1_fr_goo_1.avi,catch,320,240,30.0,37,1.0,1,True
219,Ballfangen_catch_u_cm_np1_fr_goo_2.avi,catch,320,240,30.0,37,1.0,1,True
220,Behinderten_Sport_part_2_catch_f_cm_np1_fr_bad_0.avi,catch,320,240,30.0,32,4.0,1,False
221,Behinderten_Sport_part_2_catch_f_cm_np1_ri_bad_1.avi,catch,320,240,30.0,33,2.0,1,False
222,Faith_Rewarded_catch_f_cm_np1_fr_med_10.avi,catch,416,240,30.0,45,,1,False
223,Fangen_und_Werfen_catch_u_nm_np1_fr_bad_0.avi,catch,320,240,30.0,34,2.0,1,False
224,Finding_Forrester_3_catch_f_nm_np2_ba_med_7.avi,catch,352,240,30.0,78,4.0,1,False
225,Finding_Forrester_3_catch_u_cm_np1_fr_goo_11.avi,catch,352,240,30.0,42,,1,False
226,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_0.avi,catch,416,240,30.0,31,3.0,1,False
227,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_2.avi,catch,416,240,30.0,34,2.0,1,False
228,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_4.avi,catch,416,240,30.0,34,5.0,1,False
229,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_1.avi,catch,416,240,30.0,34,2.0,1,False
230,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_3.avi,catch,416,240,30.0,36,2.0,1,False
231,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_5.avi,catch,416,240,30.0,34,2.0,1,False
232,Frisbee_catch_f_cm_np1_fr_bad_2.avi,catch,320,240,30.0,37,,1,False
233,Frisbee_catch_f_cm_np1_ri_med_0.avi,catch,320,240,30.0,48,2.0,1,False
234,Frisbee_catch_f_cm_np1_ri_med_1.avi,catch,320,240,30.0,54,1.0,1,True
235,Goal_Keeping_Tips_catch_f_cm_np1_fr_med_0.avi,catch,320,240,30.0,71,2.0,1,False
236,Goal_Keeping_Tips_catch_f_cm_np1_fr_med_2.avi,catch,320,240,30.0,62,,1,False
237,Goal_Keeping_Tips_catch_u_cm_np1_fr_med_1.avi,catch,320,240,30.0,59,1.0,1,True
238,Goal_Keeping_Tips_catch_u_cm_np1_fr_med_3.avi,catch,320,240,30.0,74,2.0,1,False
239,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_3.avi,catch,320,240,30.0,41,8.0,1,False
240,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_4.avi,catch,320,240,30.0,44,7.0,1,False
241,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_5.avi,catch,320,240,30.0,34,5.0,1,False
242,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_0.avi,catch,320,240,30.0,44,2.0,1,False
243,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_1.avi,catch,320,240,30.0,44,2.0,1,False
244,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_2.avi,catch,320,240,30.0,38,2.0,1,False
245,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ba_bad_2.avi,catch,320,240,30.0,41,4.0,1,False
246,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_le_bad_3.avi,catch,320,240,30.0,41,8.0,1,False
247,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ri_med_0.avi,catch,320,240,30.0,41,1.0,1,True
248,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ri_med_1.avi,catch,320,240,30.0,43,8.0,1,False
249,Goalkeeper_Training_Day_#_7_catch_f_nm_np1_ri_bad_4.avi,catch,320,240,30.0,56,4.0,1,False
250,Handball_Passtraining_in_der_Zweiergruppe_(1)_catch_f_cm_np1_le_bad_1.avi,catch,288,240,30.0,37,3.0,1,False
251,Handball_Passtraining_in_der_Zweiergruppe_(1)_catch_f_cm_np1_le_med_0.avi,catch,288,240,30.0,30,4.0,1,False
252,How_to_Pass_in_Basketball_catch_f_cm_np1_le_bad_0.avi,catch,416,240,30.0,37,,1,False
253,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_goo_0.avi,catch,352,240,30.0,44,1.0,1,True
254,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_med_1.avi,catch,352,240,30.0,47,2.0,1,False
255,Phillies_dad_catches_foul_ball_before_daughter_tosses_it_away_catch_f_cm_np1_ba_bad_0.avi,catch,416,240,30.0,36,18.0,1,False
256,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_7.avi,catch,288,240,30.0,49,1.0,1,True
257,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_8.avi,catch,288,240,30.0,50,4.0,1,False
258,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_3.avi,catch,288,240,30.0,34,2.0,1,False
259,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_5.avi,catch,288,240,30.0,56,1.0,1,True
260,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_6.avi,catch,288,240,30.0,55,3.0,1,False
261,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_2.avi,catch,288,240,30.0,34,1.0,1,True
262,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_4.avi,catch,288,240,30.0,38,3.0,1,False
263,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_med_1.avi,catch,288,240,30.0,41,1.0,1,True
264,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_u_cm_np1_fr_bad_0.avi,catch,288,240,30.0,41,2.0,1,False
265,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_1.avi,catch,320,240,30.0,33,1.0,1,True
266,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_2.avi,catch,320,240,30.0,37,1.0,1,True
267,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_ri_bad_0.avi,catch,320,240,30.0,37,7.0,1,False
268,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_0.avi,catch,320,240,30.0,47,1.0,1,True
269,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_1.avi,catch,320,240,30.0,38,1.0,1,True
270,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_2.avi,catch,320,240,30.0,50,1.0,1,True
271,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_0.avi,catch,320,240,30.0,43,4.0,1,False
272,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_1.avi,catch,320,240,30.0,43,1.0,1,True
273,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_2.avi,catch,320,240,30.0,43,1.0,1,True
274,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_3.avi,catch,320,240,30.0,37,1.0,1,True
275,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_4.avi,catch,320,240,30.0,49,1.0,1,True
276,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_5.avi,catch,320,240,30.0,41,1.0,1,True
277,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_3.avi,catch,320,240,30.0,41,1.0,1,True
278,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_4.avi,catch,320,240,30.0,43,1.0,1,True
279,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_5.avi,catch,320,240,30.0,37,1.0,1,True
280,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_0.avi,catch,320,240,30.0,43,1.0,1,True
281,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_1.avi,catch,320,240,30.0,43,1.0,1,True
282,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_2.avi,catch,320,240,30.0,37,1.0,1,True
283,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_0.avi,catch,352,240,30.0,37,3.0,1,False
284,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_1.avi,catch,352,240,30.0,37,3.0,1,False
285,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_2.avi,catch,352,240,30.0,33,3.0,1,False
286,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_3.avi,catch,352,240,30.0,34,4.0,1,False
287,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_6.avi,catch,352,240,30.0,37,6.0,1,False
288,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_8.avi,catch,352,240,30.0,34,3.0,1,False
289,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_4.avi,catch,352,240,30.0,37,5.0,1,False
290,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_5.avi,catch,352,240,30.0,37,9.0,1,False
291,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_7.avi,catch,352,240,30.0,33,2.0,1,False
292,Torwarttraining_catch_f_cm_np1_ba_bad_10.avi,catch,320,240,30.0,32,4.0,1,False
293,Torwarttraining_catch_f_cm_np1_ba_bad_8.avi,catch,320,240,30.0,30,4.0,1,False
294,Torwarttraining_catch_f_cm_np1_ba_bad_9.avi,catch,320,240,30.0,30,6.0,1,False
295,Torwarttraining_catch_f_cm_np1_le_bad_11.avi,catch,320,240,30.0,37,5.0,1,False
296,Torwarttraining_catch_f_cm_np1_le_bad_3.avi,catch,320,240,30.0,34,1.0,1,True
297,Torwarttraining_catch_f_cm_np1_le_bad_5.avi,catch,320,240,30.0,32,1.0,1,True
298,Torwarttraining_catch_u_cm_np1_fr_bad_4.avi,catch,320,240,30.0,30,1.0,1,True
299,Torwarttraining_catch_u_cm_np1_le_bad_6.avi,catch,320,240,30.0,34,2.0,1,False
300,Torwarttraining_catch_u_cm_np1_le_bad_7.avi,catch,320,240,30.0,34,2.0,1,False
301,Torwarttraining_catch_u_cm_np1_ri_med_0.avi,catch,320,240,30.0,37,1.0,1,True
302,Torwarttraining_catch_u_cm_np1_ri_med_1.avi,catch,320,240,30.0,41,2.0,1,False
303,Torwarttraining_catch_u_cm_np1_ri_med_2.avi,catch,320,240,30.0,34,3.0,1,False
304,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_1.avi,catch,416,240,30.0,41,12.0,1,False
305,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_4.avi,catch,416,240,30.0,49,15.0,1,False
306,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_0.avi,catch,416,240,30.0,39,15.0,1,False
307,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_2.avi,catch,416,240,30.0,45,14.0,1,False
308,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_3.avi,catch,416,240,30.0,47,17.0,1,False
309,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_0.avi,catch,416,240,30.0,62,7.0,1,False
310,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_1.avi,catch,416,240,30.0,59,5.0,1,False
311,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_2.avi,catch,416,240,30.0,49,5.0,1,False
312,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_0.avi,catch,320,240,30.0,41,5.0,1,False
313,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_1.avi,catch,320,240,30.0,34,6.0,1,False
314,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_2.avi,catch,320,240,30.0,47,2.0,1,False
315,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_3.avi,catch,320,240,30.0,47,5.0,1,False
316,#2_Gum_chew_h_nm_np1_fr_med_0.avi,chew,352,240,30.0,80,1.0,1,True
317,#2_Gum_chew_h_nm_np1_fr_med_1.avi,chew,352,240,30.0,123,1.0,1,True
318,#2_Gum_chew_h_nm_np1_fr_med_2.avi,chew,352,240,30.0,126,1.0,1,True
319,AMADEUS_chew_h_nm_np1_fr_goo_7.avi,chew,416,240,30.0,109,1.0,1,True
320,Big_League_Chew_chew_h_nm_np1_fr_goo_0.avi,chew,320,240,30.0,157,1.0,1,True
321,Big_League_Chew_chew_h_nm_np1_fr_goo_1.avi,chew,320,240,30.0,159,1.0,1,True
322,Big_League_Chew_chew_h_nm_np1_fr_goo_2.avi,chew,320,240,30.0,181,1.0,1,True
323,Blowing_Bubbles!_chew_h_nm_np1_fr_goo_2.avi,chew,320,240,30.0,151,1.0,1,True
324,Blowing_Bubbles!_chew_h_nm_np1_fr_med_0.avi,chew,320,240,30.0,140,1.0,1,True
325,Blowing_Bubbles!_chew_h_nm_np1_fr_med_1.avi,chew,320,240,30.0,117,1.0,1,True
326,Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_0.avi,chew,320,240,30.0,114,1.0,1,True
327,Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_1.avi,chew,320,240,30.0,79,1.0,1,True
328,Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_2.avi,chew,320,240,30.0,115,1.0,1,True
329,Bubble_Gum_Club_2_chew_h_nm_np2_fr_med_1.avi,chew,320,240,30.0,83,3.0,1,False
330,Bubble_blowing_3!_chew_h_nm_np1_le_bad_0.avi,chew,320,240,30.0,89,,1,False
331,Bubble_blowing_3!_chew_h_nm_np1_le_bad_1.avi,chew,320,240,30.0,100,1.0,1,True
332,Bubble_blowing_3!_chew_h_nm_np1_le_bad_2.avi,chew,320,240,30.0,109,1.0,1,True
333,Bubble_gum!_XD_chew_h_cm_np1_fr_bad_2.avi,chew,320,240,30.0,79,1.0,1,True
334,Bubble_gum!_XD_chew_h_cm_np1_fr_med_0.avi,chew,320,240,30.0,81,1.0,1,True
335,Bubble_gum!_XD_chew_h_cm_np1_fr_med_1.avi,chew,320,240,30.0,111,1.0,1,True
336,Bubblegum_Bubbles_chew_h_cm_np1_fr_bad_0.avi,chew,320,240,30.0,79,3.0,1,False
337,Bubblegum_Bubbles_chew_h_cm_np1_fr_bad_1.avi,chew,320,240,30.0,79,4.0,1,False
338,Bubblegum_Bubbles_chew_h_cm_np1_fr_bad_2.avi,chew,320,240,30.0,79,3.0,1,False
339,Bubblegum_Wigger_chew_h_nm_np1_fr_goo_0.avi,chew,416,240,30.0,86,1.0,1,True
340,Bubblegum_Wigger_chew_h_nm_np1_fr_goo_1.avi,chew,416,240,30.0,73,1.0,1,True
341,Bubblegum_Wigger_chew_h_nm_np1_fr_med_2.avi,chew,416,240,30.0,58,1.0,1,True
342,Chewing_Gum_chew_h_nm_np1_fr_med_0.avi,chew,320,240,30.0,67,2.0,1,False
343,Chewing_Gum_chew_h_nm_np1_fr_med_1.avi,chew,320,240,30.0,76,2.0,1,False
344,Double_bubble_in_one_big_bubble_-D_chew_h_cm_np1_fr_goo_0.avi,chew,320,240,30.0,80,1.0,1,True
345,Double_bubble_in_one_big_bubble_-D_chew_h_nm_np1_fr_goo_1.avi,chew,320,240,30.0,83,1.0,1,True
346,Double_bubble_in_one_big_bubble_-D_chew_h_nm_np1_fr_goo_2.avi,chew,320,240,30.0,88,1.0,1,True
347,Dubble_bubble_compilation_-_all_on_8_pieces_chew_h_nm_np1_fr_med_0.avi,chew,320,240,30.0,73,1.0,1,True
348,Dubble_bubble_compilation_-_all_on_8_pieces_chew_h_nm_np1_fr_med_1.avi,chew,320,240,30.0,129,1.0,1,True
349,Dubble_bubble_compilation_-_all_on_8_pieces_chew_h_nm_np1_fr_med_2.avi,chew,320,240,30.0,119,1.0,1,True
350,Duble_Bubble_Gum_chew_h_cm_np1_fr_bad_0.avi,chew,320,240,30.0,154,9.0,1,False
351,Duble_Bubble_Gum_chew_h_cm_np1_fr_bad_1.avi,chew,320,240,30.0,79,6.0,1,False
352,Duble_Bubble_Gum_chew_h_cm_np1_fr_bad_2.avi,chew,320,240,30.0,102,18.0,1,False
353,Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_0.avi,chew,320,240,30.0,103,1.0,1,True
354,Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_1.avi,chew,320,240,30.0,127,1.0,1,True
355,Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_2.avi,chew,320,240,30.0,131,1.0,1,True
356,Fun_Chewing_Gum!_chew_h_nm_np2_fr_med_3.avi,chew,320,240,30.0,97,9.0,1,False
357,Fun_Chewing_Gum!_chew_h_nm_np2_fr_med_4.avi,chew,320,240,30.0,147,12.0,1,False
358,Gum_Chewing_Girl_chew_h_nm_np1_fr_med_0.avi,chew,320,240,30.0,87,,1,False
359,Gum_Chewing_Girl_chew_h_nm_np1_fr_med_1.avi,chew,320,240,30.0,98,4.0,1,False
360,Gum_Chewing_Girl_chew_h_nm_np1_fr_med_2.avi,chew,320,240,30.0,92,3.0,1,False
361,How_to_Do_Basic_Mime_Skills_-_How_to_Mime_Chewing_Gum_chew_h_cm_np1_fr_med_0.avi,chew,352,240,30.0,89,1.0,1,True
362,How_to_Do_Basic_Mime_Skills_-_How_to_Mime_Chewing_Gum_chew_h_cm_np1_fr_med_1.avi,chew,352,240,30.0,92,1.0,1,True
363,How_to_Do_Basic_Mime_Skills_-_How_to_Mime_Chewing_Gum_chew_h_cm_np1_fr_med_2.avi,chew,352,240,30.0,79,1.0,1,True
364,Kaugummiblase_1_chew_h_cm_np1_le_med_0.avi,chew,320,240,30.0,79,1.0,1,True
365,Kaugummiblase_1_chew_h_cm_np1_le_med_1.avi,chew,320,240,30.0,85,1.0,1,True
366,Kaugummiblase_1_chew_h_cm_np1_le_med_2.avi,chew,320,240,30.0,79,1.0,1,True
367,LittleChildren_chew_h_nm_np1_fr_goo_7.avi,chew,576,240,30.0,81,2.0,1,False
368,Loud_Chewing_chew_u_cm_np1_fr_med_0.avi,chew,320,240,30.0,79,1.0,1,True
369,Loud_Chewing_chew_u_cm_np1_fr_med_1.avi,chew,320,240,30.0,78,1.0,1,True
370,Loud_Chewing_chew_u_cm_np1_fr_med_2.avi,chew,320,240,30.0,79,1.0,1,True
371,Massive_Bubble_Gum_Bubble_chew_h_nm_np1_le_goo_0.avi,chew,320,240,30.0,101,1.0,1,True
372,Massive_Bubble_Gum_Bubble_chew_h_nm_np1_le_goo_1.avi,chew,320,240,30.0,90,1.0,1,True
373,Massive_Bubble_Gum_Bubble_chew_h_nm_np1_le_goo_2.avi,chew,320,240,30.0,88,1.0,1,True
374,Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_0.avi,chew,320,240,30.0,85,1.0,1,True
375,Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_1.avi,chew,320,240,30.0,118,2.0,1,False
376,Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_2.avi,chew,320,240,30.0,93,3.0,1,False
377,Mr__Bubblegum_chew_h_nm_np1_fr_med_0.avi,chew,320,240,30.0,89,1.0,1,True
378,Mr__Bubblegum_chew_h_nm_np1_fr_med_1.avi,chew,320,240,30.0,97,1.0,1,True
379,Mr__Bubblegum_chew_h_nm_np1_fr_med_2.avi,chew,320,240,30.0,105,1.0,1,True
380,Scott_Can_t_Make_His_Bubblegum_Pop_chew_h_nm_np1_fr_med_0.avi,chew,320,240,30.0,109,1.0,1,True
381,Scott_Can_t_Make_His_Bubblegum_Pop_chew_h_nm_np1_fr_med_1.avi,chew,320,240,30.0,79,1.0,1,True
382,Scott_Can_t_Make_His_Bubblegum_Pop_chew_h_nm_np1_fr_med_2.avi,chew,320,240,30.0,90,2.0,1,False
383,Sexy_girl_on_the_bed_teasing_chew_u_nm_np1_fr_med_0.avi,chew,320,240,30.0,96,10.0,1,False
384,Sexy_girl_on_the_bed_teasing_chew_u_nm_np1_fr_med_1.avi,chew,320,240,30.0,129,5.0,1,False
385,Sexy_girl_on_the_bed_teasing_chew_u_nm_np1_fr_med_2.avi,chew,320,240,30.0,113,6.0,1,False
386,Sweet_Candy_Bubbles_chew_h_cm_np1_fr_med_0.avi,chew,320,240,30.0,92,1.0,1,True
387,Sweet_Candy_Bubbles_chew_h_cm_np1_fr_med_1.avi,chew,320,240,30.0,111,1.0,1,True
388,Sweet_Candy_Bubbles_chew_h_cm_np1_fr_med_2.avi,chew,320,240,30.0,125,1.0,1,True
389,Tara_Bush_blowing_bubbles_5_chew_h_nm_np1_fr_goo_0.avi,chew,416,240,30.0,80,1.0,1,True
390,Tara_Bush_blowing_bubbles_5_chew_h_nm_np1_fr_goo_2.avi,chew,416,240,30.0,93,1.0,1,True
391,Tara_Bush_blowing_bubbles_5_chew_h_nm_np1_fr_goo_3.avi,chew,416,240,30.0,80,1.0,1,True
392,Tara_Bush_blowing_bubbles_5_chew_h_nm_np1_le_goo_1.avi,chew,416,240,30.0,91,1.0,1,True
393,TheBoondockSaints_chew_h_nm_np1_fr_goo_48.avi,chew,480,240,30.0,73,1.0,1,True
394,TheBoondockSaints_chew_u_cm_np1_le_med_35.avi,chew,480,240,30.0,78,4.0,1,False
395,TheBoondockSaints_chew_u_nm_np1_fr_med_46.avi,chew,480,240,30.0,74,1.0,1,True
396,TheLittleShopofHorrors_chew_u_nm_np1_fr_med_8.avi,chew,304,240,30.0,79,6.0,1,False
397,Vid_Request-_Me_Blowing_Bubbles_-P_chew_h_nm_np1_fr_med_0.avi,chew,416,240,30.0,94,1.0,1,True
398,Vid_Request-_Me_Blowing_Bubbles_-P_chew_h_nm_np1_fr_med_1.avi,chew,416,240,30.0,122,4.0,1,False
399,Vid_Request-_Me_Blowing_Bubbles_-P_chew_h_nm_np1_fr_med_2.avi,chew,416,240,30.0,139,1.0,1,True
400,Wanda_Su_and_niece__T__blowing_bubbles_chew_u_nm_np2_fr_med_0.avi,chew,320,240,30.0,98,6.0,1,False
401,Wanda_Su_and_niece__T__blowing_bubbles_chew_u_nm_np2_fr_med_1.avi,chew,320,240,30.0,126,2.0,1,False
402,Wanda_Su_and_niece__T__blowing_bubbles_chew_u_nm_np2_fr_med_2.avi,chew,320,240,30.0,132,8.0,1,False
403,Wanda_Su_and_niece__T__blowing_bubbles_chew_u_nm_np2_le_med_3.avi,chew,320,240,30.0,85,3.0,1,False
404,WeddingCrashers_chew_h_nm_np1_fr_goo_6.avi,chew,560,240,30.0,53,31.0,1,False
405,blondeandbubbles_chew_h_nm_np1_fr_goo_0.avi,chew,320,240,30.0,97,1.0,1,True
406,blondeandbubbles_chew_h_nm_np1_fr_goo_1.avi,chew,320,240,30.0,102,1.0,1,True
407,chewing_bubble_gum_chew_h_cm_np1_ri_bad_2.avi,chew,320,240,30.0,116,3.0,1,False
408,chewing_bubble_gum_chew_h_cm_np1_ri_med_0.avi,chew,320,240,30.0,124,4.0,1,False
409,chewing_bubble_gum_chew_h_cm_np1_ri_med_1.avi,chew,320,240,30.0,115,8.0,1,False
410,chewing_gum_1_chew_h_nm_np1_fr_goo_0.avi,chew,320,240,30.0,79,1.0,1,True
411,chewing_gum_1_chew_h_nm_np1_fr_goo_1.avi,chew,320,240,30.0,134,1.0,1,True
412,chewing_gum_1_chew_h_nm_np1_fr_goo_2.avi,chew,320,240,30.0,119,1.0,1,True
413,chewing_gum_2_chew_h_cm_np1_fr_med_0.avi,chew,320,240,30.0,90,,1,False
414,chewing_gum_2_chew_h_cm_np1_fr_med_1.avi,chew,320,240,30.0,130,1.0,1,True
415,cotton_candy_bubble_gum_chew_h_nm_np1_fr_med_0.avi,chew,320,240,30.0,128,1.0,1,True
416,cotton_candy_bubble_gum_chew_h_nm_np1_fr_med_1.avi,chew,320,240,30.0,100,1.0,1,True
417,cotton_candy_bubble_gum_chew_h_nm_np1_fr_med_2.avi,chew,320,240,30.0,120,4.0,1,False
418,lol_im_so_weird___BLOWIN_BUBBLE_GUM__oops_i_burped_at_the_end_my_bad_lol_chew_h_cm_np1_fr_med_0.avi,chew,320,240,30.0,79,1.0,1,True
419,lol_im_so_weird___BLOWIN_BUBBLE_GUM__oops_i_burped_at_the_end_my_bad_lol_chew_h_cm_np1_le_med_1.avi,chew,320,240,30.0,96,1.0,1,True
420,lol_im_so_weird___BLOWIN_BUBBLE_GUM__oops_i_burped_at_the_end_my_bad_lol_chew_h_nm_np1_fr_med_2.avi,chew,320,240,30.0,79,1.0,1,True
421,prideandprejudice1_chew_u_nm_np1_fr_goo_6.avi,chew,416,240,30.0,76,1.0,1,True
422,random_gum_chewing_chew_h_cm_np1_fr_med_0.avi,chew,416,240,30.0,69,5.0,1,False
423,random_gum_chewing_chew_h_nm_np1_fr_med_1.avi,chew,416,240,30.0,90,1.0,1,True
424,random_gum_chewing_chew_h_nm_np1_fr_med_2.avi,chew,416,240,30.0,119,1.0,1,True
425,#20_Rhythm_clap_u_nm_np1_fr_goo_0.avi,clap,320,240,30.0,79,1.0,1,True
426,#20_Rhythm_clap_u_nm_np1_fr_goo_1.avi,clap,320,240,30.0,79,1.0,1,True
427,#20_Rhythm_clap_u_nm_np1_fr_goo_2.avi,clap,320,240,30.0,79,1.0,1,True
428,#20_Rhythm_clap_u_nm_np1_le_goo_3.avi,clap,320,240,30.0,79,1.0,1,True
429,#20_Rhythm_clap_u_nm_np1_le_goo_4.avi,clap,320,240,30.0,79,1.0,1,True
